title_raw,year,journal_raw,doi_raw,pais,adsorbente,analitos,qmax_mg_g,remocion_pct,isoterma,cinetica,phpzc,bet_m2g,ph_operacional,dosis_g_l,tipo_matriz,ciclos_regen,etiqueta,score
Algal extracellular organic matter mediated photocatalytic degradation of estrogens.,2021,Ecotoxicology and environmental safety,10.1016/j.ecoenv.2020.111818,,,Estradiol (E2),,,,,,,,,,,INCLUIDO_ALTA,78
Efficient and effective immobilization of tetracycline and copper from wastewater by zero-valent iron fabricated hydrochar derived from walnut peel.,2023,Bioresource technology,10.1016/j.biortech.2023.129557,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,42
A novel immobilized horseradish peroxidase platform driven by visible light for the complete mineralization of sulfadiazine in water.,2023,International journal of biological macromolecules,10.1016/j.ijbiomac.2023.127239,,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,28
Facile fabrication of N-doped hierarchical porous carbons derived from soft-templated ZIF-8 for enhanced adsorptive removal of tetracycline  hydrochloride from water.,2022,Journal of hazardous materials,10.1016/j.jhazmat.2021.127103,china,MOF,Tetraciclina,,,Sips,PSO,,,,,,,INCLUIDO_ALTA,64
Periodate activated by manganese oxide/biochar composites for antibiotic degradation in aqueous system: Combined effects of active manganese species and  biochar.,2022,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2022.118939,china,Biochar,Oxitetraciclina,,,,,,,,,,,INCLUIDO_ALTA,33
Eliminating antibiotics by white-rot-fungi Trametes versicolor from manure solids and synthetic wastewater.,2025,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2025.126504,spain,,Oxitetraciclina; Cloranfenicol,,,,,,,,,Sintetica,,INCLUIDO_ALTA,86
Sorption of four antibiotics onto pristine biochar derived from macadamia nutshell.,2024,Bioresource technology,10.1016/j.biortech.2023.130281,viet nam,Biochar,Ciprofloxacino; Ofloxacino; Sulfametoxazol; Trimetoprima,,,Langmuir,,,,,,,,INCLUIDO_ALTA,74
Biochar reduces plasmid-mediated antibiotic resistance gene transfer in earthworm ecological filters for rural sewage treatment.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.137230,china,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,47
Construction of functionalized In-based metal organic framework/BiOCl(1-x)I(x) Z-scheme heterojunction for efficient photocatalytic degradation of tetracycline:  Performance and mechanism.,2024,Chemosphere,10.1016/j.chemosphere.2024.142274,china,MOF,Tetraciclina,,,,,,,,,Sintetica,,INCLUIDO_ALTA,32
Environmentally azithromycin pharmaceutical wastewater management and synergetic biocompatible approaches of loaded azithromycin@hematite nanoparticles.,2022,Scientific reports,10.1038/s41598-022-14997-y,egypt,,Azitromicina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,82
Function of agricultural waste montmorillonite-biochars for sorptive removal of 17β-estradiol.,2020,Bioresource technology,10.1016/j.biortech.2019.122368,,Arcilla/Zeolita,Estradiol (E2),,,,,,,,,,,INCLUIDO_ALTA,68
Degradation of sulfamethazine by biochar-supported bimetallic oxide/persulfate system in natural water: Performance and reaction mechanism.,2020,Journal of hazardous materials,10.1016/j.jhazmat.2020.122816,china,Biochar,,,,,,,,,,,,INCLUIDO_ALTA,47
"Effective removal of Cd(2+), Zn(2+) by immobilizing the non-absorbent active catalyst by packed bed column reactor for industrial wastewater treatment.",2021,Chemosphere,10.1016/j.chemosphere.2021.130230,saudi arabia,,,,,,,,,,,,,INCLUIDO_ALTA,44
Synergistic effect of Cu-nanoparticles and β-cyclodextrin functionalized reduced graphene oxide nanocomposite on the adsorptive remediation of tetracycline  antibiotics.,2021,Carbohydrate polymers,10.1016/j.carbpol.2021.118528,saudi arabia,Nanocompuesto,Tetraciclina; Oxitetraciclina; Doxiciclina,,,Langmuir,,,,,,Real,,INCLUIDO_ALTA,87
Iron-modified biochar boosts anaerobic digestion of sulfamethoxazole pharmaceutical wastewater: Performance and microbial mechanism.,2023,Journal of hazardous materials,10.1016/j.jhazmat.2023.131314,china,Biochar,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,64
Biodegradation of bisphenol-A in water using a novel strain of Xenophilus sp. embedded onto biochar: Elucidating the influencing factors and degradation  pathway.,2024,Journal of hazardous materials,10.1016/j.jhazmat.2024.135239,china,Biochar,,,,Langmuir,,,,,,,,INCLUIDO_ALTA,25
Application of a heavy metal-resistant Achromobacter sp. for the simultaneous immobilization of cadmium and degradation of sulfamethoxazole from wastewater.,2021,Journal of hazardous materials,10.1016/j.jhazmat.2020.124032,china,,Sulfametoxazol,,,,PFO,,,,,,,INCLUIDO_ALTA,38
Remediation of sulfonamide antibiotic-containing wastewater by constructed wetlands: Importance and action mechanism of plants.,2025,Journal of environmental management,10.1016/j.jenvman.2025.125520,china,,,,,,,,,,,,,INCLUIDO_ALTA,57
Bacterial nanocellulose-clay film as an eco-friendly sorbent for superior pollutants removal from aqueous solutions.,2024,Environmental research,10.1016/j.envres.2024.119231,egypt,Arcilla/Zeolita,Norfloxacino,,,,,,,,,,,INCLUIDO_ALTA,55
Sulfur-decorated Fe/C composite synthesized from MIL-88A(Fe) for peroxymonosulfate activation towards tetracycline degradation: Multiple active  sites and non-radical pathway dominated mechanism.,2023,Journal of environmental management,10.1016/j.jenvman.2023.118440,australia,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,37
Novel ZIF-67-derived Co@CNTs nanocomposites as effective adsorbents for removal of tetracycline and sulfadiazine antibiotics.,2023,Environmental research,10.1016/j.envres.2023.115516,malaysia,MOF,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,82
Effects of biochar addition on the fate of ciprofloxacin and its associated antibiotic tolerance in an activated sludge microbiome.,2022,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2022.119407,,Biochar,Tetraciclina; Ciprofloxacino; Ampicilina,,95.0,,,,,,,,,INCLUIDO_ALTA,56
Construction of Covalent Organic Framework Nanofiber Membranes for Efficient Adsorption of Antibiotics.,2023,"Small (Weinheim an der Bergstrasse, Germany)",10.1002/smll.202301200,china,,Ofloxacino,,,,,,,,,,,INCLUIDO_ALTA,28
"Hydrogenated red mud biochar as visible-light-driven peroxymonosulfate (PMS) activators for efficient degradation of antibiotic: Resource utilization,  mechanism insights and toxicity assessment.",2025,Environmental research,10.1016/j.envres.2025.121233,china,Biochar,Tetraciclina,,,,,,,,,,5.0,INCLUIDO_ALTA,28
Functionalized graphene oxide-zinc oxide hybrid material and its deployment for adsorptive removal of levofloxacin from aqueous media.,2023,Environmental research,10.1016/j.envres.2022.114958,mexico,Nanocompuesto,Levofloxacino,,,Langmuir + Freundlich,PFO + PSO,,,,0.6,,,INCLUIDO_ALTA,85
"Exploring kinetics, removal mechanism and possible transformation products of tigecycline by Chlorella pyrenoidosa.",2022,The Science of the total environment,10.1016/j.scitotenv.2022.152988,china,,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,57
Multivariable optimization of activated carbon production from microwave pyrolysis of brewery wastes - Application in the removal of antibiotics from  water.,2022,Journal of hazardous materials,10.1016/j.jhazmat.2022.128556,portugal,Carbon activado,Ciprofloxacino; Sulfametoxazol; Trimetoprima,,,Langmuir,,,,,,,,INCLUIDO_ALTA,47
Adsorptive decontamination of doxycycline hydrochloride via Prosopis juliflora activated carbon: Parameter optimization and disposal study.,2022,Water environment research : a research publication of the Water Environment Federation,10.1002/wer.10687,india,Carbon activado,Doxiciclina,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,80
Current research trends on emerging contaminants pharmaceutical and personal care products (PPCPs): A comprehensive review.,2023,The Science of the total environment,10.1016/j.scitotenv.2022.160031,italy,Carbon activado,,,,,,,,,,,,INCLUIDO_ALTA,20
Tetracycline capture from aqueous solutions by nanocomposite of MWCNTs reinforced with glutaraldehyde cross-linked poly (vinyl alcohol)/chitosan.,2022,Chemosphere,10.1016/j.chemosphere.2022.135124,,Nanocompuesto,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,62
Sulfamethoxazole removal and ammonium conversion in microalgae consortium: Physiological responses and microbial community changes.,2024,The Science of the total environment,10.1016/j.scitotenv.2024.176539,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,50
Highly enhanced biodegradation of pharmaceutical and personal care products in a novel tidal flow constructed wetland with baffle and plants.,2021,Water research,10.1016/j.watres.2021.116870,china,,,,,,,,,,,,,INCLUIDO_ALTA,65
Decisive role of adsorption affinity in antibiotic adsorption on a positively charged MnFe(2)O(4)@CAC hybrid.,2020,The Science of the total environment,10.1016/j.scitotenv.2020.141019,china,Carbon activado,,,,,,,,,,,,INCLUIDO_ALTA,85
Removal mechanism of 17β-estradiol by carbonized green synthesis of Fe/Ni nanoparticles.,2022,Chemosphere,10.1016/j.chemosphere.2021.132777,,,Estradiol (E2),,98.3,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,60
Biogenic synthesis of magnetic nanozymes with peroxidase-like activity for water remediation.,2025,Scientific reports,10.1038/s41598-025-22455-8,,,,,99.0,,,,,,,,,INCLUIDO_ALTA,17
"Biochar and zero-valent iron alleviated sulfamethoxazole and tetracycline co-stress on the long-term system performance of bioretention cells: Insights  into microbial community, antibiotic resistance genes and functional genes.",2024,Environmental research,10.1016/j.envres.2024.118271,china,Biochar,Tetraciclina; Sulfametoxazol,,99.0,,,,,,,,,INCLUIDO_ALTA,77
"Modification of bacterial cellulose by MoBT(x) MBene and 1,4-dithiothreitol for rapid and efficient adsorption of indomethacin and losartan potassium.",2025,International journal of biological macromolecules,10.1016/j.ijbiomac.2025.140745,pakistan,Biopolimero,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,99
"Biodegradation of pharmaceutical contaminants in wastewater using microbial consortia: Mechanisms, applications, and challenges.",2025,Journal of environmental management,10.1016/j.jenvman.2025.125564,china,,,,100.0,,,,,,,,,INCLUIDO_ALTA,40
Green synthesis of carbon nanotubes functionalized with iron nanoparticles and coffee husk biomass for efficient removal of losartan and diclofenac: Adsorption  kinetics and ANN modeling studies.,2024,Environmental research,10.1016/j.envres.2024.118733,brazil,Nanocompuesto,,,,,PSO,,,,,,3.0,INCLUIDO_ALTA,69
Implications of polystyrene and polyamide microplastics in the adsorption of sulfonamide antibiotics and their metabolites in water matrices.,2024,"Aquatic toxicology (Amsterdam, Netherlands)",10.1016/j.aquatox.2024.106934,spain,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,88
Mo-doped CuAl-layered double hydroxide for high-efficiency adsorption of tetracycline hydrochloride in wastewater.,2025,Environmental research,10.1016/j.envres.2025.122918,china,,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,53
Adsorption of a diverse range of pharmaceuticals to polyethylene microplastics in wastewater and their desorption in environmental matrices.,2022,The Science of the total environment,10.1016/j.scitotenv.2021.152071,united kingdom,,,,,Freundlich,,,,,,Sintetica,,INCLUIDO_ALTA,105
"Simultaneous adsorption of methylene blue and amoxicillin by starch-impregnated MgAl layered double hydroxide: Parametric optimization, isothermal studies and  thermo-kinetic analysis.",2023,Environmental research,10.1016/j.envres.2023.116610,pakistan,Biopolimero,Amoxicilina,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,95
"Equilibrium, kinetics, and thermodynamics study on the biosorption of reactive levofloxacin antibiotic on Pithophora macroalgae in aqueous solution.",2023,Environmental monitoring and assessment,10.1007/s10661-023-10925-3,cyprus,,Levofloxacino,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,119
"Removal efficiency, kinetic, and behavior of antibiotics from sewage treatment plant effluent in a hybrid constructed wetland and a layered biological filter.",2021,Journal of environmental management,10.1016/j.jenvman.2021.112435,china,,,,,,,,,,,,,INCLUIDO_ALTA,146
"Synthesis, characterization of hybrid nanocomposite material and fabrication of their advance membrane for removal of antibiotics from water.",2025,PloS one,10.1371/journal.pone.0332699,pakistan,Nanocompuesto,Ciprofloxacino,,,,,,,,,Real,,INCLUIDO_ALTA,58
Assessment of microplastic retention efficiency using pilot-scale filtration systems applied to drinking water.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.140130,spain,Arcilla/Zeolita,,,,,,,,,,,,INCLUIDO_ALTA,37
Anaerobic dynamic membrane bioreactor treating swine wastewater: Fate of sulfonamide antibiotics and heavy metals with their effect on filtration  performance.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.137718,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,40
"Efficient removal of ciprofloxacin and ofloxacin from aqueous solutions using a novel nano-scale adsorbent: Modeling, optimization, and characterization.",2024,Chemosphere,10.1016/j.chemosphere.2024.141640,,Nanocompuesto,Ciprofloxacino; Ofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,83
Synthesis of a boronic acid-functionalized magnetic covalent organic framework for selective extraction and determination of macrolide antibiotics in water and  milk samples.,2025,Food chemistry,10.1016/j.foodchem.2025.146712,china,,,,,,,,,,,,,INCLUIDO_ALTA,52
Production of MgFe(2)O(4)/activated carbons derived from a harmful grass Cynodon dactylon and their utilization for ciprofloxacin removal.,2023,Chemosphere,10.1016/j.chemosphere.2023.139891,viet nam,,Ciprofloxacino,,,Langmuir,,,,,,,,INCLUIDO_ALTA,59
"Sustainable carbon materials from biowaste for the removal of organophosphorus pesticides, dyes, and antibiotics.",2025,Journal of environmental management,10.1016/j.jenvman.2025.124463,republic of serbia,Biochar,Amoxicilina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,43
Mechanisms and factors affecting the removal of minocycline from aqueous solutions using graphene-modified resorcinol formaldehyde aerogels.,2023,Scientific reports,10.1038/s41598-023-50125-0,,,Tetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,96
Zr-based multivariate metal-organic framework for rapid extraction of sulfonamide antibiotics from water and food samples.,2024,Journal of hazardous materials,10.1016/j.jhazmat.2024.135019,china,MOF,,,,,,,,,,,,INCLUIDO_ALTA,53
Efficient adsorptive removal of aminoglycoside antibiotics from environmental water.,2023,Chemosphere,10.1016/j.chemosphere.2023.139379,china,,,,,,PSO,,,,,,,INCLUIDO_ALTA,65
Comprehensive insight into adsorption of chlortetracycline hydrochloride by room-temperature synthesized water-stable Zr-based metal-organic gel/sodium  alginate beads.,2023,Environmental research,10.1016/j.envres.2023.116339,china,Biopolimero,Clortetraciclina,,,Langmuir,,,,,,Real,,INCLUIDO_ALTA,51
Sulfonated polyHIPE/nanoclay composites with hierarchically porous structure for efficient removal of endocrine-disrupting hormone from aqueous solution.,2023,Water environment research : a research publication of the Water Environment Federation,10.1002/wer.10875,,Arcilla/Zeolita,,,96.0,,,,,,,,,INCLUIDO_ALTA,94
Removal of beta-lactam antibiotic in water environment by adsorption technique using cationic surfactant functionalized nanosilica rice husk.,2022,Environmental research,10.1016/j.envres.2022.112943,viet nam,,Amoxicilina,,,,,,,,,,,INCLUIDO_ALTA,100
Deciphering the synergistic effects of photolysis and biofiltration to actuate elimination of estrogens in natural water matrix.,2024,Water research,10.1016/j.watres.2023.120976,,Carbon activado,,,96.2,,,,,,,,,INCLUIDO_ALTA,65
Synergetic effect of green synthesized NZVI@Chitin-modified ZSM-5 for efficient oxidative degradation of tetracycline.,2024,Environmental research,10.1016/j.envres.2024.119360,china,,Tetraciclina,,,,PFO,,,,,,,INCLUIDO_ALTA,38
Enhanced degradation of sulfamethoxazole in water by biochar loading and multiple free and non-free radicals cooperating in the Fe(7)S(8)@BC/PS system.,2025,Journal of environmental management,10.1016/j.jenvman.2025.124207,china,Biochar,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,33
Light-assisted activation of oxalic acid by Ni(2)Fe-LDH with coordinatively unsaturated Fe sites for antibiotics degradation: Mechanism insight and  application assessment.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.139197,china,,Norfloxacino,,100.0,,,,,,,,,INCLUIDO_ALTA,33
"Environmental remediation of the norfloxacin in water by adsorption: Advances, current status and prospects.",2024,Advances in colloid and interface science,10.1016/j.cis.2024.103096,colombia,,Norfloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,101
Red mud modified biochar for peracetic acid activation to degrade sulfamethazine: A non-radical-dominated mechanism.,2025,Environmental research,10.1016/j.envres.2025.122627,china,Biochar,,,90.0,,,,,,,Real,,INCLUIDO_ALTA,28
Singlet oxygen mediated the selective removal of oxytetracycline in C/Fe(3)C/Fe(0) system as compared to chloramphenicol.,2020,Environment international,10.1016/j.envint.2020.105899,china,Biochar,Oxitetraciclina; Cloranfenicol,,,,,,,,,,,INCLUIDO_ALTA,46
From micro to macro: The role of seawater in maintaining structural integrity and bioactivity of granules in treating antibiotic-laden mariculture wastewater.,2023,Water research,10.1016/j.watres.2023.120702,china,,,,,,,,,,,,,INCLUIDO_ALTA,63
Evaluating the efficiency of different natural clay sediments for the removal of chlortetracycline from aqueous solutions.,2020,Journal of hazardous materials,10.1016/j.jhazmat.2019.121500,saudi arabia,Arcilla/Zeolita,Clortetraciclina,,,Freundlich,,,,,,,,INCLUIDO_ALTA,62
Waste expanded polystyrene modified with H(2)SO(4)/biodegradable chelating agent for reuse: As a highly efficient adsorbent to remove fluoroquinolone antibiotic  from water.,2022,Chemosphere,10.1016/j.chemosphere.2021.132619,,,Ciprofloxacino,,,Langmuir,,,,,0.2,,10.0,INCLUIDO_ALTA,104
Evaluation of wetland substrates for veterinary antibiotics pollution control in lab-scale systems.,2021,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2020.116152,china,Arcilla/Zeolita,Oxitetraciclina; Ciprofloxacino,,,,,,,,,Sintetica,,INCLUIDO_ALTA,78
"Catalytic ozonation of sulfamethoxazole using loaded CuO(x)/MgO-SiO(2) silica aerogel catalyst: Performance, mechanisms and toxicity.",2025,Environmental research,10.1016/j.envres.2025.121155,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,28
Rapid modification of waste expanded polystyrene with H(2)SO(4)/trace persulfate in one pot for effective adsorption of fluoroquinolone antibiotic and its  regeneration.,2021,Chemosphere,10.1016/j.chemosphere.2020.129529,,,Norfloxacino,,,Langmuir,,,,,,,,INCLUIDO_ALTA,78
Eco-friendly moxifloxacin removal using date seed waste and Ni-Fe LDH: Adsorption efficiency and antimicrobial potential.,2025,Ecotoxicology and environmental safety,10.1016/j.ecoenv.2025.118256,egypt,Nanocompuesto,,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,48
Enhanced degradation of enrofloxacin in mariculture wastewater based on marine bacteria and microbial carrier.,2024,Journal of hazardous materials,10.1016/j.jhazmat.2024.134555,china,,,,,,,,,,,,,INCLUIDO_ALTA,38
Microporous carbon derived from waste plastics for efficient adsorption of tetracycline: Adsorption mechanism and application potentials.,2025,Environmental research,10.1016/j.envres.2025.120785,china,,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,50
Biological applications of yttrium oxide nanocomposites synthesized from Aspergillus penicillioides and their potential role in environmental remediation.,2025,Scientific reports,10.1038/s41598-025-21104-4,india,Nanocompuesto,,,,Freundlich,PFO,,,,,,,INCLUIDO_ALTA,59
"Antibiotic resistant bacteria (ARB) and genes (ARGs) in urban wastewater treatment plants: influencing factors, mechanisms, and removal efficiency.",2025,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2025.126851,united states,,,,,,,,,,,,,INCLUIDO_ALTA,41
Removal of non-steroidal anti-inflammatory drugs from water by zeolite-rich composites: The interference of inorganic anions on the ibuprofen and naproxen  adsorption.,2021,Journal of environmental management,10.1016/j.jenvman.2021.112168,italy,Arcilla/Zeolita,,,,Langmuir,,,,,,,,INCLUIDO_ALTA,63
Nanostructured Mn@NiO composite for addressing multi-pollutant challenges in petroleum-contaminated water.,2024,Environmental science and pollution research international,10.1007/s11356-024-34012-3,ireland,Nanocompuesto,Amoxicilina,,,,PFO,,,,,,,INCLUIDO_ALTA,40
Machine learning framework for oxytetracycline removal using nanostructured cupric oxide supported on magnetic chitosan alginate biocomposite.,2025,Scientific reports,10.1038/s41598-025-11424-w,,Biopolimero,Oxitetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,99
Synthesis of an easily recyclable and safe adsorbent from sludge pyrochar for ciprofloxacin adsorption.,2021,Environmental research,10.1016/j.envres.2020.110258,china,,Ciprofloxacino,,,,,,,,,,,INCLUIDO_ALTA,73
"Development of reactive iron-coated natural filter media for treating antibiotic residual in swine wastewater: Mechanisms, intermediates and toxicity.",2021,Journal of environmental management,10.1016/j.jenvman.2021.113435,thailand,Arcilla/Zeolita,,,,,,,,,,,,INCLUIDO_ALTA,63
Synthesis of novel antibacterial nanocomposite CuO/Ag-modified zeolite for removal of MB dye.,2023,Scientific reports,10.1038/s41598-023-40790-6,egypt,Nanocompuesto,Eritromicina; Azitromicina,,,,,,,,,,,INCLUIDO_ALTA,62
Enhanced adsorptional-photocatalytic degradation of chloramphenicol by reduced graphene oxide-zinc oxide nanocomposite.,2022,Scientific reports,10.1038/s41598-022-21266-5,nigeria,Nanocompuesto,Cloranfenicol,,,Freundlich,,,,,,,,INCLUIDO_ALTA,66
Highly adsorptive protein inorganic nanohybrid of Moringa seeds protein and rice husk nanosilica for effective adsorption of pharmaceutical contaminants.,2022,Chemosphere,10.1016/j.chemosphere.2022.135856,viet nam,,Levofloxacino,,,,PSO,,,,,,,INCLUIDO_ALTA,86
Boosted antibiotic degradation using magnetite nanoparticles doped ultrafine activated charcoal powder to activate H(2)O(2): Insights into mechanisms and  competitive kinetics.,2025,Environmental research,10.1016/j.envres.2025.120769,japan,,Tetraciclina; Oxitetraciclina; Cloranfenicol,,,,,,,,0.5,,,INCLUIDO_ALTA,43
Recycling waste iron-rich algal flocs as cost-effective biochar activator for heterogeneous Fenton-like reaction towards tetracycline degradation: Important  role of iron species and moderately defective structures.,2023,Journal of hazardous materials,10.1016/j.jhazmat.2023.132377,china,Biochar,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,26
Cu/Fe oxide integrated on graphite felt for degradation of sulfamethoxazole in the heterogeneous electro-Fenton process under near-neutral conditions.,2022,Chemosphere,10.1016/j.chemosphere.2022.134257,china,MOF,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,26
Modeling adsorption and photocatalytic treatment of recalcitrant contaminant on multi-walled carbon/TiO(2) nanocomposite.,2023,Environmental science and pollution research international,10.1007/s11356-023-28852-8,south africa,Nanocompuesto,Tetraciclina,,86.0,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,46
Efficient adsorption of ofloxacin in a novel nanocomposite formed by nano-hexagonal boron nitride fused with zeolite imidazolite skeleton-8:  Experimental and molecular dynamics simulation studies.,2025,Ecotoxicology and environmental safety,10.1016/j.ecoenv.2024.117536,china,MOF,Ofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,80
Sodium alginate/magnetic hydrogel microspheres from sugarcane bagasse for removal of sulfamethoxazole from sewage water: Batch and column modeling.,2022,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2022.119523,india,Biopolimero,Sulfametoxazol,,,Freundlich,,,,,,,,INCLUIDO_ALTA,65
Effective removal of two fluoroquinolone antibiotics by PEG-4000 stabilized nanoscale zero-valent iron supported onto zeolite (PZ-NZVI).,2020,The Science of the total environment,10.1016/j.scitotenv.2019.136289,china,Arcilla/Zeolita,Norfloxacino; Ofloxacino,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,88
Exogenous C6-HSL enhanced the cometabolic removal of sulfadiazine by an enriched ammonia oxidizing bacteria culture.,2025,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2024.125396,china,,,,,,,,,,,,,INCLUIDO_ALTA,48
Metagenomic insights into the response of microbial metabolic function and extracellular polymeric substances from microalgae-bacteria consortia to  fluoroquinolone antibiotics.,2025,Journal of environmental management,10.1016/j.jenvman.2025.125283,china,,,,,,,,,,,,,INCLUIDO_ALTA,44
Exploration of extracellular polymeric substances changes and related antibiotic resistance gene migration and transformation patterns in microalgae under lead  stress and gibberellin stimulation.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.140275,china,,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,23
Biosynthesis of SiO(2) nanoparticles using extract of Nerium oleander leaves for the removal of tetracycline antibiotic.,2022,Chemosphere,10.1016/j.chemosphere.2021.132453,united kingdom,,Tetraciclina,,,Langmuir,PSO,,,,0.25,,,INCLUIDO_ALTA,93
Sustainable biodegradation of antibiotic residues in aqueous environment using OXA-48 β-lactamase encapsulated in spherical mesoporous covalent organic  frameworks.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.138856,china,,,,,,,,,,,,15.0,INCLUIDO_ALTA,31
"Fate of ofloxacin in rural wastewater treatment facility: Removal performance, pathways and microbial characteristics.",2023,Bioresource technology,10.1016/j.biortech.2023.128611,china,,Ofloxacino,,,,,,,,,,,INCLUIDO_ALTA,40
Evaluating the stability and performance of a novel core-shell ZVI@C-montmorillonite particle for anaerobic treatment of chloramphenicol  wastewater.,2023,Journal of hazardous materials,10.1016/j.jhazmat.2023.132389,china,Arcilla/Zeolita,Cloranfenicol,,,,,,,,,,,INCLUIDO_ALTA,39
Non-toxic and biodegradable κ-carrageenan/ZnO hydrogel for adsorptive removal of norfloxacin: Optimization using response surface methodology.,2023,International journal of biological macromolecules,10.1016/j.ijbiomac.2023.124145,india,Hidrogel/Polimero,Norfloxacino,,99.4,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,74
Advanced carbo-catalytic degradation of antibiotics using conductive polymer-seaweed biochar composite: Exploring N/S functionalization and  non-radical dynamics.,2024,Journal of hazardous materials,10.1016/j.jhazmat.2024.135449,,Biochar,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,29
Rice husk hydrochar prepared by hydrochloric acid assisted hydrothermal carbonization for levofloxacin removal in bioretention columns.,2024,Bioresource technology,10.1016/j.biortech.2023.130105,china,,Levofloxacino,,,,,,,,,,,INCLUIDO_ALTA,43
Microwave assisted green synthesized copper- carrageenan bionanocomposite for efficient removal of cefixime from defile water.,2024,International journal of biological macromolecules,10.1016/j.ijbiomac.2024.137963,india,Biopolimero,,,,,PFO,,,,,,,INCLUIDO_ALTA,57
Degradation performance and potential protection mechanism of the anammox consortia in response to capecitabine.,2023,Chemosphere,10.1016/j.chemosphere.2023.138539,china,,,,,,,,,,,,,INCLUIDO_ALTA,18
Fabrication and implementation of bimetallic Fe/Zn nanoparticles (mole ratio 1:1) loading on hydroxyethylcellulose - Graphene oxide for removal of tetracycline  antibiotic from aqueous solution.,2023,Chemosphere,10.1016/j.chemosphere.2022.137184,,Nanocompuesto,Tetraciclina,,,Langmuir,PFO + PSO,,,,,,,INCLUIDO_ALTA,105
Chitin/calcite composite extracted from shell waste as a low-cost adsorbent for removal of tetracycline and ciprofloxacin: Effects and mechanisms.,2024,Chemosphere,10.1016/j.chemosphere.2024.141503,china,,Tetraciclina; Ciprofloxacino,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,86
Preparation of coated MgFe layered double hydroxide nanoparticles on cement kiln dust and intercalated with sodium dodecyl sulfate as an intermediate layer for  the adsorption of estrogen from water.,2023,Chemosphere,10.1016/j.chemosphere.2023.140338,iraq,,Estrona (E1),,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,60
Adsorptive removal of antibiotic ofloxacin in aqueous phase using rGO-MoS(2) heterostructure.,2021,Journal of hazardous materials,10.1016/j.jhazmat.2021.125982,india,,Ofloxacino,,,,,,,,0.35,,,INCLUIDO_ALTA,55
Removal of sulfadiazine from simulated industrial wastewater by a membrane bioreactor and ozonation.,2020,Journal of environmental management,10.1016/j.jenvman.2020.111040,brazil,,,,,,,,,,,Sintetica,,INCLUIDO_ALTA,28
